post,{apiRoot}/nnef-pfdmanagement/v1/subscriptions,Subscribe the notification of PFD changes.
put,{apiRoot}/nnef-pfdmanagement/v1/subscriptions/{subscriptionId},Updates/replaces an existing subscription resource
delete,{apiRoot}/nnef-pfdmanagement/v1/subscriptions/{subscriptionId},Delete a subscription of PFD change notification.
post,{apiRoot}/npanf-prosekey/<apiVersion>/prose-keys/register,Register the Prose Key
post,{apiRoot}/npanf-prosekey/<apiVersion>/prose-keys/retrieve,retrieve the prose key
post,{apiRoot}/npcf-bdtpolicycontrol/v1/bdtpolicies,Create a new Individual BDT policy
get,{apiRoot}/npcf-bdtpolicycontrol/v1/bdtpolicies/{bdtPolicyId},Read an Individual BDT policy
patch,{apiRoot}/npcf-bdtpolicycontrol/v1/bdtpolicies/{bdtPolicyId},Update an Individual BDT policy
put,{apiRoot}/n5g-ddnmf-disc/v1/{ueId}/announce-authorize/{discEntryId},Obtain the authorization to announce for a UE
patch,{apiRoot}/n5g-ddnmf-disc/v1/{ueId}/announce-authorize/{discEntryId},Update the authorization for announcing for a UE
put,{apiRoot}/n5g-ddnmf-disc/v1/{ueId}/monitor-authorize/{discEntryId},Obtain the authorization to monitor for a UE
patch,{apiRoot}/n5g-ddnmf-disc/v1/{ueId}/monitor-authorize/{discEntryId},Update the authorization for monitoring for a UE
put,{apiRoot}/n5g-ddnmf-disc/v1/{ueId}/discovery-authorize/{discEntryId},Obtain the authorization from the 5G DDNMF for a discoverer UE in the PLMN to operate Model B restricted discovery
post,{apiRoot}/n5g-ddnmf-disc/v1/{ueId}/match-report,Obtain the information about the indicated discovery code from the 5G DDNMF
patch,{apiRoot}/neasdf-baselinednspattern/v1/base-dns-patterns/{smfId}/{smfImplementationSegmentPaths},Updates the Baseline DNS Pattern
put,{apiRoot}/neasdf-baselinednspattern/v1/base-dns-patterns/{smfId}/{smfImplementationSegmentPaths},Creates or Updates the Baseline DNS Pattern (complete replacement)
delete,{apiRoot}/neasdf-baselinednspattern/v1/base-dns-patterns/{smfId}/{smfImplementationSegmentPaths},Deletes a Baseline DNS Pattern
post,{apiRoot}/neasdf-dnscontext/v1/dns-contexts,Create
delete,{apiRoot}/neasdf-dnscontext/v1/dns-contexts/{dnsContextId},Delete the DNS Context
patch,{apiRoot}/neasdf-dnscontext/v1/dns-contexts/{dnsContextId},Updates the DNS context
put,{apiRoot}/neasdf-dnscontext/v1/dns-contexts/{dnsContextId},Updates the DNS context (complete replacement)
post,{apiRoot}/naf-prose/v1/authorize-discovery,Obtain the authorization of Discovery Request from 5G DDNMF for a UE
post,{apiRoot}/naf-prose/v1/authorization-update-result,report the result of update of authorization information to revoke discovery  permissions relating to some other users in the NF consumer for Restricted ProSe Direct Discovery
post,{apiRoot}/eecs-eesregistration/v1/registrations,Create a new EES Registration
get,{apiRoot}/eecs-eesregistration/v1/registrations/{registrationId},Get an Individual EES Registration
put,{apiRoot}/eecs-eesregistration/v1/registrations/{registrationId},Update an Individual EES Registration
patch,{apiRoot}/eecs-eesregistration/v1/registrations/{registrationId},Modify an Individual EES Registration
delete,{apiRoot}/eecs-eesregistration/v1/registrations/{registrationId},Delete an Individual EES Registration
get,{apiRoot}/eecs-targeteesdiscovery/v1/ees-profiles,Read all EES Profiles
post,{apiRoot}/eees-acrmgntevent/v1/subscriptions,Creates a new Individual ACR Management Events Subscription
get,{apiRoot}/eees-acrmgntevent/v1/subscriptions,Read all ACR Management Events Subscriptions
get,{apiRoot}/eees-acrmgntevent/v1/subscriptions/{subscriptionId},Read an Individual ACR Management Events Subscription
put,{apiRoot}/eees-acrmgntevent/v1/subscriptions/{subscriptionId},Update an Individual ACR Management Events Subscription
patch,{apiRoot}/eees-acrmgntevent/v1/subscriptions/{subscriptionId},Modify an Individual ACR Management Events Subscription
delete,{apiRoot}/eees-acrmgntevent/v1/subscriptions/{subscriptionId},Delete an Individual ACR Management Events Subscription
post,{apiRoot}/eees-acrstatus-update/v1/request-acrupdate,Request to update the information related to ACR (e.g. indicate the status of ACT  update the notification target address).
post,{apiRoot}/eees-appclientinformation/v1/subscriptions,Creates a new Individual Application Client Information Subscriptions resource
get,{apiRoot}/eees-appclientinformation/v1/subscriptions/{subscriptionId},Read an Individual Application Client Information Subscriptions resource
put,{apiRoot}/eees-appclientinformation/v1/subscriptions/{subscriptionId},Update an Individual Application Client Information Subscriptions resource
patch,{apiRoot}/eees-appclientinformation/v1/subscriptions/{subscriptionId},Modify an Individual Application Client Information Subscriptions resource
delete,{apiRoot}/eees-appclientinformation/v1/subscriptions/{subscriptionId},Delete an Individual Application Client Information Subscriptions resource
post,{apiRoot}/eees-easregistration/v1/registrations,Creates a new Individual EAS Registration resource
get,{apiRoot}/eees-easregistration/v1/registrations/{registrationId},Read an Individual EAS Registration resource
put,{apiRoot}/eees-easregistration/v1/registrations/{registrationId},Update an Individual EAS Registration resource
patch,{apiRoot}/eees-easregistration/v1/registrations/{registrationId},Modify an Individual EAS Registration resource
delete,{apiRoot}/eees-easregistration/v1/registrations/{registrationId},Delete an Individual EAS Registration resource
post,{apiRoot}/eees-eeccontextreloc/v1/eec-contexts,Push EEC Context information
get,{apiRoot}/eees-eeccontextreloc/v1/eec-contexts,Pull EEC Context information
post,{apiRoot}/eees-eel-acr/v1/request-eelacr,Request the EES (e.g. S-EES) to handle all the operations of an ACR.
get,{apiRoot}/eees-eel-acr/v1/subscriptions,Retrieve all the active ACT Status Subscriptions managed by the EES.
post,{apiRoot}/eees-eel-acr/v1/subscriptions,Request the creation of a subscription to ACT status reporting.
get,{apiRoot}/eees-eel-acr/v1/subscriptions/{subscriptionId},Retrieve an ACT status subscription resource.
post,{apiRoot}/eees-session-with-qos/v1/sessions,Create a new Individual Session with QoS resource
get,{apiRoot}/eees-session-with-qos/v1/sessions,Read all Sessions with QoS resource
put,{apiRoot}/eees-session-with-qos/v1/sessions/{sessionId},Update an Individual Session with QoS resource
patch,{apiRoot}/eees-session-with-qos/v1/sessions/{sessionId},Modify an Individual Session with QoS resource
delete,{apiRoot}/eees-session-with-qos/v1/sessions/{sessionId},Delete an Individual Session with QoS resource
get,{apiRoot}/eees-session-with-qos/v1/sessions/{sessionId},Read Individual Session with QoS resource
post,{apiRoot}/eees-ueidentifier/v1/fetch,Fetch the identifier of an UE.
post,{apiRoot}/eees-uelocation/v1/fetch,Fetch an UE location information.
post,{apiRoot}/eees-uelocation/v1/subscriptions,Creates a new Individual Location Information Subscription resource
get,{apiRoot}/eees-uelocation/v1/subscriptions/{subscriptionId},Read an Individual Location Information Subscription resource
put,{apiRoot}/eees-uelocation/v1/subscriptions/{subscriptionId},Update an Individual Location Information Subscription resource
patch,{apiRoot}/eees-uelocation/v1/subscriptions/{subscriptionId},Modify an Individual Location Information Subscription resource
delete,{apiRoot}/eees-uelocation/v1/subscriptions/{subscriptionId},Delete an Individual Location Information Subscription resource
post,{apiRoot}/npkmf-keyrequest/v1/prose-keys/request,Request Keying Materials for 5G ProSe
get,{apiRoot}/nhss-gba-sdm/v1/{ueId}/subscriber-data,Retrieve the subscriber data of a user
post,{apiRoot}/nhss-gba-sdm/v1/{ueId}/subscriptions,Subscribe to notifications
delete,{apiRoot}/nhss-gba-sdm/v1/{ueId}/subscriptions/{subscriptionId},Unsubscribe from notifications
patch,{apiRoot}/nhss-gba-sdm/v1/{ueId}/subscriptions/{subscriptionId},Modify the subscription
post,{apiRoot}/nhss-gba-ueau/v1/{ueId}/security-information/generate-auth-data,Generate GBA authentication data for the UE
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/ims-data/registration-status,Retrieve the registration status of a user
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/ims-data/profile-data,Retrieve the complete IMS profile for a given IMS public identity (and public identities in the same IRS)
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/ims-data/profile-data/priority-levels,Retrieve the service priority levels associated to the user
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/ims-data/profile-data/ifcs,Retrieve the Initial Filter Criteria for the associated IMS subscription
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/ims-data/profile-data/service-level-trace-information,Retrieve the IMS service level trace information for the associated user
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/ims-data/profile-data/charging-info,Retrieve the charging information for to the user
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/ims-data/location-data/server-name,Retrieve the server name for the associated user
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/ims-data/location-data/scscf-capabilities,Retrieve the S-CSCF capabilities for the associated IMS subscription
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/ims-data/location-data/scscf-selection-assistance-info,Retrieve the S-CSCF selection assistance info
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/access-data/ps-domain/location-data,Retrieve the location data in PS domain
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/access-data/cs-domain/location-data,Retrieve the location data in CS domain
put,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/repository-data/{serviceIndication},Update the repository data associated to an IMPU and service indication
delete,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/repository-data/{serviceIndication},delete the Repository Data for a Service Indication
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/repository-data/{serviceIndication},Retrieve the repository data associated to an IMPU and service indication
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/identities/msisdns,retrieve the Msisdns associated to requested identity
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/identities/ims-associated-identities,Retrieve the associated identities to the IMS public identity included in the service request
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/identities/private-identities,Retrieve the associated private identities to the IMS public identity included in the service request
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/srvcc-data,Retrieve the srvcc data
patch,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/srvcc-data,Patch
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/service-data/psi-status,Retrieve the PSI activation state data
patch,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/service-data/psi-status,Patch
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/service-data/dsai,Retrieve the DSAI information associated to an Application Server
patch,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/service-data/dsai,Patch
put,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/service-data/sms-registration-info,Update the SMS registration information associated to a user
delete,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/service-data/sms-registration-info,delete the SMS registration information
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/service-data/sms-registration-info,Retrieve the SMS registration information associated to a user
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/identities/imeisv,Retrieve the IMEISV information
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/access-data/ps-domain/ip-address,Retrieve the IP address information
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/access-data/ps-domain/tads-info,Retrieve the T-ADS information
post,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/access-data/ps-domain/ue-reach-subscriptions,subscribe to notifications of UE reachability
delete,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/access-data/ps-domain/ue-reach-subscriptions/{subscriptionId},unsubscribe from notifications to UE reachability
patch,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/access-data/ps-domain/ue-reach-subscriptions/{subscriptionId},modify the subscription
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/access-data/ps-domain/user-state,Retrieve the user state information in PS domain
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/access-data/cs-domain/user-state,Retrieve the user state information in CS domain
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/access-data/cs-domain/csrn,Retrieve the routeing number in CS domain
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/access-data/wireline-domain/reference-location,Retrieve the reference location information
post,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/subscriptions,subscribe to notifications
delete,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/subscriptions/{subscriptionId},unsubscribe from notifications
patch,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/subscriptions/{subscriptionId},modify the subscription
post,{apiRoot}/nhss-ims-sdm/v1/shared-data-subscriptions,subscribe to notifications for shared data
delete,{apiRoot}/nhss-ims-sdm/v1/shared-data-subscriptions/{subscriptionId},unsubscribe from notifications for shared data
patch,{apiRoot}/nhss-ims-sdm/v1/shared-data-subscriptions/{subscriptionId},modify the subscription
get,{apiRoot}/nhss-ims-sdm/v1/shared-data,retrieve shared data
get,{apiRoot}/nhss-ims-sdm/v1/{imsUeId}/repository-data,Retrieve the repository data associated to an IMPU and service indication list
post,{apiRoot}/nhss-ims-ueau/v1/{impi}/security-information/generate-sip-auth-data,Generate authentication data for the UE based on the Auth-Scheme provided
post,{apiRoot}/nhss-ims-uecm/v1/{impu}/authorize,Authorize IMS Identities to register in the network or establish multimedia sessions and return CSCF location if it is stored
put,{apiRoot}/nhss-ims-uecm/v1/{imsUeId}/scscf-registration,SCSCF registration information
put,{apiRoot}/nhss-ims-uecm/v1/{impu}/scscf-registration/scscf-restoration-info,Update the S-CSCF restoration information of the UE
get,{apiRoot}/nhss-ims-uecm/v1/{impu}/scscf-registration/scscf-restoration-info,Retrieve the S-CSCF restoration information of the UE
delete,{apiRoot}/nhss-ims-uecm/v1/{impu}/scscf-registration/scscf-restoration-info,Delete the S-CSCF restoration information of the UE
post,{apiRoot}/nhss-ee/v1/{ueId}/ee-subscriptions,Subscribe
delete,{apiRoot}/nhss-ee/v1/{ueId}/ee-subscriptions/{subscriptionId},Unsubscribe
patch,{apiRoot}/nhss-ee/v1/{ueId}/ee-subscriptions/{subscriptionId},Patch
get,{apiRoot}/nhss-sdm/v1/{ueId}/ue-context-in-pgw-data,Retrieve the UE Context In PGW
post,{apiRoot}/nhss-sdm/v1/{ueId}/subscriptions,subscribe to notifications
delete,{apiRoot}/nhss-sdm/v1/{ueId}/subscriptions/{subscriptionId},unsubscribe from notifications
patch,{apiRoot}/nhss-sdm/v1/{ueId}/subscriptions/{subscriptionId},modify the subscription
post,{apiRoot}/nhss-ueau/v1/generate-av,Generate authentication vector for the UE
post,{apiRoot}/nhss-uecm/v1/deregister-sn,MME/SGSN Deregistration
post,{apiRoot}/nhss-uecm/v1/imei-update,IMEI Update
post,{apiRoot}/nhss-uecm/v1/roaming-status-update,Roaming Status Update
post,{apiRoot}/nupf-ee/v1/ee-subscriptions,subscribe to notifications
post,{apiRoot}/ntsctsf-asti/v1/configurations,Creates a new Individual ASTI Configuration resource.
post,{apiRoot}/ntsctsf-asti/v1/configurations/retrieve,Request the status of the 5G access stratum time distribution for a list of UEs.
put,{apiRoot}/ntsctsf-asti/v1/configurations/{configId},Modifies an existing Individual ASTI Configuration resource.
delete,{apiRoot}/ntsctsf-asti/v1/configurations/{configId},Delete an Individual ASTI Configuration
post,{apiRoot}/ntsctsf-qos-tscai/v1/tsc-app-sessions,Creates a new Individual TSC Application Session Context resource
get,{apiRoot}/ntsctsf-qos-tscai/v1/tsc-app-sessions/{appSessionId},Reads an existing Individual TSC Application Session Context
patch,{apiRoot}/ntsctsf-qos-tscai/v1/tsc-app-sessions/{appSessionId},Modifies an existing Individual TSC Application Session Context
post,{apiRoot}/ntsctsf-qos-tscai/v1/tsc-app-sessions/{appSessionId}/delete,Deletes an existing Individual TSC Application Session Context
put,{apiRoot}/ntsctsf-qos-tscai/v1/tsc-app-sessions/{appSessionId}/events-subscription,Creates or modifies an Events Subscription subresource
delete,{apiRoot}/ntsctsf-qos-tscai/v1/tsc-app-sessions/{appSessionId}/events-subscription,Deletes the Events Subscription subresource.
post,{apiRoot}/ntsctsf-time-sync/v1/subscriptions,Creates a new subscription to notification of capability of time synchronization service resource
get,{apiRoot}/ntsctsf-time-sync/v1/subscriptions/{subscriptionId},Reads an existing Individual Time Synchronization Exposure Subscription
put,{apiRoot}/ntsctsf-time-sync/v1/subscriptions/{subscriptionId},Replace an individual Time Synchronization Exposure Subscription
delete,{apiRoot}/ntsctsf-time-sync/v1/subscriptions/{subscriptionId},Delete an Individual TimeSynchronization Exposure Subscription
post,{apiRoot}/ntsctsf-time-sync/v1/subscriptions/{subscriptionId}/configurations,Craete a new Individual Time Synchronization Exposure Configuration
get,{apiRoot}/ntsctsf-time-sync/v1/subscriptions/{subscriptionId}/configurations/{configurationId},Reads an existing Individual Time Synchronization Exposure Configuration
put,{apiRoot}/ntsctsf-time-sync/v1/subscriptions/{subscriptionId}/configurations/{configurationId},Replace an individual Time Synchronization Exposure Configuration
delete,{apiRoot}/ntsctsf-time-sync/v1/subscriptions/{subscriptionId}/configurations/{configurationId},Delete an Individual TimeSynchronization Exposure Configuration
post,{apiRoot}/nlmf-broadcast/v1/cipher-key-data,Request ciphering key data
post,{apiRoot}/nlmf-loc/v1/determine-location,Determine Location of an UE
post,{apiRoot}/nlmf-loc/v1/cancel-location,request cancellation of periodic or triggered location
post,{apiRoot}/nlmf-loc/v1/location-context-transfer,transfer context information for periodic or triggered location
post,{apiRoot}/n32f-forward/v1/n32f-process,N32-f Message Forwarding
options,{apiRoot}/n32f-forward/v1/n32f-process,Discover communication options supported by next hop (IPX or SEPP)
post,{apiRoot}/n32c-handshake/v1/exchange-capability,Security Capability Negotiation
post,{apiRoot}/n32c-handshake/v1/exchange-params,Parameter Exchange
post,{apiRoot}/n32c-handshake/v1/n32f-terminate,N32-f Context Terminate
post,{apiRoot}/n32c-handshake/v1/n32f-error,N32-f Error Reporting Procedure
get,{apiRoot}/nsepp-telescopic/v1/mapping,Maps an FQDN to/from a telescopic FQDN
post,{apiRoot}/ndccf-contextmanagement/v1/data-collection-profiles,Creates a new Individual DCCF Data Collection Profile resource.
delete,{apiRoot}/ndccf-contextmanagement/v1/data-collection-profiles/{profileId},Deletes an existing Individual DCCF Data Subscription resource.
put,{apiRoot}/ndccf-contextmanagement/v1/data-collection-profiles/{profileId},Updates an existing Individual DCCF Data Collection Profile resource.
post,{apiRoot}/ndccf-datamanagement/v1/analytics-subscriptions,Creates a new Individual DCCF Analytics Subscription resource.
delete,{apiRoot}/ndccf-datamanagement/v1/analytics-subscriptions/{subscriptionId},Deletes an existing Individual DCCF Data Subscription.
put,{apiRoot}/ndccf-datamanagement/v1/analytics-subscriptions/{subscriptionId},Updates an existing Individual DCCF Analytics Subscription resource.
post,{apiRoot}/ndccf-datamanagement/v1/data-subscriptions,Creates a new Individual DCCF Data Subscription resource.
delete,{apiRoot}/ndccf-datamanagement/v1/data-subscriptions/{subscriptionId},Deletes an existing Individual DCCF Data Subscription resource.
put,{apiRoot}/ndccf-datamanagement/v1/data-subscriptions/{subscriptionId},Updates an existing Individual DCCF Data Subscription resource.
post,{apiRoot}/nadrf-datamanagement/v1/data-store-records,Creates a new Individual Data Store Record resource.
get,{apiRoot}/nadrf-datamanagement/v1/data-store-records,Retrieves existing Individual ADRF Data Store Records.
delete,{apiRoot}/nadrf-datamanagement/v1/data-store-records/{storeTransId},Delete an existing Individual ADRF Data Store Record.
post,{apiRoot}/nadrf-datamanagement/v1/data-retrieval-subscriptions,Creates a new Individual ADRF Data Retrieval Subscription resource.
delete,{apiRoot}/nadrf-datamanagement/v1/data-retrieval-subscriptions/{subscriptionId},Delete an existing Individual ADRF Data Retrieval Subscription resource.
post,{apiRoot}/nadrf-datamanagement/v1/request-storage-sub,Triggers the creation of a new ADRF Storage Subscription.
post,{apiRoot}/nadrf-datamanagement/v1/request-storage-sub-removal,Triggers the removal of ADRF storage subscription.
post,{apiRoot}/nadrf-datamanagement/v1/remove-stored-data-analytics,Remove ADRF data based on data or analytics specification.
post,{apiRoot}/nmfaf-3cadatamanagement/v1/mfaf-data-analytics,subscribe to notifications
post,{apiRoot}/nmfaf-3dadatamanagement/v1/configurations,Creates a new Individual MFAF Configuration resource.
put,{apiRoot}/nmfaf-3dadatamanagement/v1/configurations/{transRefId},Updates an existing Individual MFAF Configuration resource.
delete,{apiRoot}/nmfaf-3dadatamanagement/v1/configurations/{transRefId},Deletes an existing Individual MFAF Configuration resource.
put,{apiRoot}/nipsmgw-smservice/v1/mt-sm-infos/{gpsi},Create the routing information for a given UE
post,{apiRoot}/nipsmgw-smservice/v1/mt-sm-infos/{gpsi}/sendsms,Send SMS payload for a given UE
put,{apiRoot}/nrouter-smservice/v1/mt-sm-infos/{gpsi},Create the routing information for a given UE
post,{apiRoot}/nrouter-smservice/v1/mt-sm-infos/{gpsi}/sendsms,Send SMS payload for a given UE
get,{apiRoot}/nmnpf-npstatus/v1/{gpsi},Retrieves the Number Portability status of the UE
post,{apiRoot}/niwmsc-smservice/v1/mo-sm-infos/{supi}/sendsms,Send SMS payload for a given UE
get,{apiRoot}/nmbsf-mbs-ud-ingest/v1/sessions,Retrieve all the active MBS User Data Ingest Sessions managed by the MBSF.
post,{apiRoot}/nmbsf-mbs-ud-ingest/v1/sessions,Request the creation of a new MBS User Data Ingest Session.
get,{apiRoot}/nmbsf-mbs-ud-ingest/v1/sessions/{sessionId},Retrieve an existing Individual MBS User Data Ingest Session resource.
put,{apiRoot}/nmbsf-mbs-ud-ingest/v1/sessions/{sessionId},Request the update of an existing Individual MBS User Data Ingest Session resource.
patch,{apiRoot}/nmbsf-mbs-ud-ingest/v1/sessions/{sessionId},Request the modification of an existing Individual MBS User Data Ingest Session resource.
delete,{apiRoot}/nmbsf-mbs-ud-ingest/v1/sessions/{sessionId},Request the deletion of an existing Individual MBS User Data Ingest Session resource.
get,{apiRoot}/nmbsf-mbs-ud-ingest/v1/status-subscriptions,Retrieve all the active MBS User Data Ingest Session Status Subscription resources managed by the MBSF.
post,{apiRoot}/nmbsf-mbs-ud-ingest/v1/status-subscriptions,Request the creation of a new MBS User Data Ingest Session Status Subscription.
get,{apiRoot}/nmbsf-mbs-ud-ingest/v1/status-subscriptions/{subscriptionId},Retrieve an existing Individual MBS User Data Ingest Session Status Subscription resource.
put,{apiRoot}/nmbsf-mbs-ud-ingest/v1/status-subscriptions/{subscriptionId},Request the update of an existing Individual MBS User Data Ingest Session Status Subscription resource.
patch,{apiRoot}/nmbsf-mbs-ud-ingest/v1/status-subscriptions/{subscriptionId},Request the modification of an existing Individual MBS User Data Ingest Session Status Subscription resource.
delete,{apiRoot}/nmbsf-mbs-ud-ingest/v1/status-subscriptions/{subscriptionId},Request the deletion of an existing Individual MBS User Data Ingest Session Status Subscription resource.
get,{apiRoot}/nmbsf-mbs-us/v1/mbs-user-services,Retrieve all the active MBS User Service resources managed by the MBSF.
post,{apiRoot}/nmbsf-mbs-us/v1/mbs-user-services,Request the creation of a new MBS User Service.
get,{apiRoot}/nmbsf-mbs-us/v1/mbs-user-services/{mbsUserServId},Retrieve an existing Individual MBS User Service resource.
put,{apiRoot}/nmbsf-mbs-us/v1/mbs-user-services/{mbsUserServId},Request the update of an existing Individual MBS User Service resource.
patch,{apiRoot}/nmbsf-mbs-us/v1/mbs-user-services/{mbsUserServId},Request the modification of an existing Individual MBS User Service resource.
delete,{apiRoot}/nmbsf-mbs-us/v1/mbs-user-services/{mbsUserServId},Request the deletion of an existing Individual MBS User Service resource.
post,{apiRoot}/nmbstf-distsession/v1/dist-sessions,Create
patch,{apiRoot}/nmbstf-distsession/v1/dist-sessions/{distSessionRef},Updates an individual MBS distribution session resource in the MBSTF.
delete,{apiRoot}/nmbstf-distsession/v1/dist-sessions/{distSessionRef},Deletes an individual MBS distribution session resource in the MBSTF.
get,{apiRoot}/nmbstf-distsession/v1/dist-sessions/{distSessionRef},Retrieves an individual MBS distribution session resource in the MBSTF.
post,{apiRoot}/nmbstf-distsession/v1/dist-sessions/{distSessionRef}/subscriptions,StatusSubscribe creating a subscription
delete,{apiRoot}/nmbstf-distsession/v1/dist-sessions/{distSessionRef}/subscriptions/{subscriptionId},StatusUnSubscribe to unsubscribe from the Status Subscription
patch,{apiRoot}/nmbstf-distsession/v1/dist-sessions/{distSessionRef}/subscriptions/{subscriptionId},StatusSubscribe to modify (update or renew) an individual subscription
post,{apiRoot}/nnef-eas-deployment/v1/subscriptions,subscribe to notifications
get,{apiRoot}/nnef-eas-deployment/v1/subscriptions/{subscriptionId},retrieve subscription
delete,{apiRoot}/nnef-eas-deployment/v1/subscriptions/{subscriptionId},unsubscribe from notifications
post,{apiRoot}/nnef-eventexposure/v1/subscriptions,subscribe to notifications
get,{apiRoot}/nnef-eventexposure/v1/subscriptions/{subscriptionId},retrieve subscription
put,{apiRoot}/nnef-eventexposure/v1/subscriptions/{subscriptionId},update subscription
delete,{apiRoot}/nnef-eventexposure/v1/subscriptions/{subscriptionId},unsubscribe from notifications
post,{apiRoot}/nchf-spendinglimitcontrol/v1/subscriptions,
put,{apiRoot}/nchf-spendinglimitcontrol/v1/subscriptions/{subscriptionId},
delete,{apiRoot}/nchf-spendinglimitcontrol/v1/subscriptions/{subscriptionId},
get,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/records,Records search with get
delete,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/records,Bulk Deletion of Records
get,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/records/{recordId},Record access
put,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/records/{recordId},Create/Modify Record
delete,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/records/{recordId},Delete a Record with an user provided RecordId
get,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/records/{recordId}/meta,Record's meta access
patch,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/records/{recordId}/meta,Record's meta update
get,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/records/{recordId}/blocks,Record's Blocks access
get,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/records/{recordId}/blocks/{blockId},Retrieve a specific Block
put,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/records/{recordId}/blocks/{blockId},Create or Update a specific Block in a Record.
delete,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/records/{recordId}/blocks/{blockId},Delete a specific Block. Then update the Record
get,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/subs-to-notify,Notification subscription retrieval
get,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/subs-to-notify/{subscriptionId},Notification subscription retrieval
delete,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/subs-to-notify/{subscriptionId},Delete a Notification Subscription of the storage
patch,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/subs-to-notify/{subscriptionId},NotificationSubscription update
put,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/subs-to-notify/{subscriptionId},NotificationSubscription Create/Update
get,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/meta-schemas/{schemaId},Meta Schema access
put,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/meta-schemas/{schemaId},Create/Modify Meta Schema
delete,{apiRoot}/nudsf-dr/v1/{realmId}/{storageId}/meta-schemas/{schemaId},Delete a Meta Schema with an user provided SchemaId
get,{apiRoot}/nudsf-timer/v1/{realmId}/{storageId}/timers,Timers search with get
delete,{apiRoot}/nudsf-timer/v1/{realmId}/{storageId}/timers,Delete one or multiple timers based on filter
put,{apiRoot}/nudsf-timer/v1/{realmId}/{storageId}/timers/{timerId},Create/Replace Timer
patch,{apiRoot}/nudsf-timer/v1/{realmId}/{storageId}/timers/{timerId},Timer modification
delete,{apiRoot}/nudsf-timer/v1/{realmId}/{storageId}/timers/{timerId},Delete a Timer with an user provided TimerId
get,{apiRoot}/nudsf-timer/v1/{realmId}/{storageId}/timers/{timerId},Timer access
get,{apiRoot}/nucmf-uecm/v1/dic-entries,retrieve a dictionary entry matching query parameters
